Code,Title,Season,Rating Mean,Episode Max,Rating,Rating Count,Rank
tt1628033,Top Gear,9,7.562500000000001,8,8.6,"99,983",92
tt0280249,Dragon Ball,6,7.549999999999999,16,8.5,"46,409",164
tt0052520,The Twilight Zone,5,7.544444444444443,36,9.0,"60,764",19
tt0052520,The Twilight Zone,4,7.53888888888889,18,9.0,"60,764",19
tt0056751,Doctor Who,4,7.5279069767441875,43,8.4,"32,685",232
tt0286486,The Shield,5,7.5181818181818185,11,8.6,"65,614",90
tt0106179,The X-Files,10,7.516666666666667,6,8.6,"182,182",91
tt0094517,Mystery Science Theater 3000,10,7.515384615384615,13,8.5,"21,784",150
tt0163507,Whose Line Is It Anyway?,2,7.512820512820511,39,8.5,"37,185",178
tt6077448,Sacred Games,1,7.512499999999999,8,8.6,"52,570",108
tt0056751,Doctor Who,8,7.5079999999999965,25,8.4,"32,685",232
tt1628033,Top Gear,16,7.5,9,8.6,"99,983",92
tt0380136,QI,1,7.5,13,8.6,"27,473",124
tt0047708,Alfred Hitchcock Presents,6,7.486842105263157,38,8.5,"12,948",160
tt0380136,QI,2,7.483333333333333,12,8.6,"27,473",124
tt0106028,Homicide: Life on the Street,5,7.4818181818181815,22,8.5,"10,479",156
tt0094517,Mystery Science Theater 3000,7,7.470833333333332,24,8.5,"21,784",150
tt0280249,Dragon Ball,1,7.469230769230768,13,8.5,"46,409",164
tt1795096,Behzat Ç.: Bir Ankara Polisiyesi,3,7.466666666666665,27,8.4,"23,167",213
tt1442437,Modern Family,8,7.45909090909091,22,8.4,"310,603",236
tt0047708,Alfred Hitchcock Presents,4,7.455555555555557,36,8.5,"12,948",160
tt0047708,Alfred Hitchcock Presents,7,7.4538461538461505,39,8.5,"12,948",160
tt0047708,Alfred Hitchcock Presents,5,7.447368421052632,38,8.5,"12,948",160
tt0163507,Whose Line Is It Anyway?,8,7.442857142857142,21,8.5,"37,185",178
tt0047708,Alfred Hitchcock Presents,3,7.44102564102564,39,8.5,"12,948",160
tt0056751,Doctor Who,11,7.4384615384615405,26,8.4,"32,685",232
tt0056751,Doctor Who,16,7.438461538461534,26,8.4,"32,685",232
tt0115147,The Daily Show,19,7.438364779874214,159,8.4,"41,946",214
tt0096697,The Simpsons,12,7.438095238095237,21,8.7,"331,355",65
tt1513168,Through the Wormhole,4,7.43,10,8.6,"15,632",115
tt0094525,Poirot,1,7.43,10,8.5,"32,798",143
tt0056751,Doctor Who,25,7.42857142857143,14,8.4,"32,685",232
tt0115147,The Daily Show,20,7.4281690140845065,142,8.4,"41,946",214
tt9561862,"Love, Death &amp; Robots",1,7.427777777777779,18,8.7,"48,841",75
tt1486217,Archer,9,7.425000000000001,8,8.6,"122,941",97
tt1513168,Through the Wormhole,8,7.425,4,8.6,"15,632",115
tt0094517,Mystery Science Theater 3000,11,7.423076923076923,13,8.5,"21,784",150
tt3671754,Kardes Payi,2,7.415384615384615,13,8.3,"13,248",247
tt0056751,Doctor Who,15,7.403846153846154,26,8.4,"32,685",232
tt0380136,QI,6,7.3999999999999995,12,8.6,"27,473",124
tt0056751,Doctor Who,3,7.391111111111113,45,8.4,"32,685",232
tt0280249,Dragon Ball,9,7.383870967741933,31,8.5,"46,409",164
tt1442437,Modern Family,10,7.381818181818182,22,8.4,"310,603",236
tt0056751,Doctor Who,6,7.3772727272727305,44,8.4,"32,685",232
tt1266020,Parks and Recreation,1,7.366666666666667,6,8.6,"174,637",106
tt1628033,Top Gear,11,7.3500000000000005,6,8.6,"99,983",92
tt0056751,Doctor Who,18,7.34642857142857,28,8.4,"32,685",232
tt0795176,Planet Earth,1,7.345454545454545,11,9.4,"146,143",4
tt0115147,The Daily Show,17,7.336305732484081,157,8.4,"41,946",214
tt0056751,Doctor Who,2,7.333333333333333,39,8.4,"32,685",232
tt0163507,Whose Line Is It Anyway?,5,7.3323529411764685,34,8.5,"37,185",178
tt0056751,Doctor Who,17,7.329999999999998,20,8.4,"32,685",232
tt1628033,Top Gear,7,7.328571428571429,7,8.6,"99,983",92
tt0056751,Doctor Who,19,7.326923076923078,26,8.4,"32,685",232
tt0380136,QI,3,7.324999999999999,12,8.6,"27,473",124
tt0056751,Doctor Who,9,7.323076923076925,26,8.4,"32,685",232
tt1442437,Modern Family,9,7.3136363636363635,22,8.4,"310,603",236
tt0096697,The Simpsons,11,7.313636363636363,22,8.7,"331,355",65
tt0121955,South Park,21,7.3,10,8.7,"298,965",70
tt0380136,QI,5,7.299999999999999,13,8.6,"27,473",124
tt0088509,Dragon Ball,1,7.295424836601304,153,8.5,"40,429",163
tt0380136,QI,7,7.294444444444445,18,8.6,"27,473",124
tt1513168,Through the Wormhole,5,7.290000000000002,10,8.6,"15,632",115
tt0092455,Star Trek: The Next Generation,7,7.275999999999999,25,8.6,"86,110",103
tt1513168,Through the Wormhole,3,7.2700000000000005,10,8.6,"15,632",115
tt0213338,Cowboy Bebop,1,7.26923076923077,26,8.9,"74,524",31
tt0115147,The Daily Show,4,7.268944099378898,161,8.4,"41,946",214
tt0047708,Alfred Hitchcock Presents,2,7.256410256410255,39,8.5,"12,948",160
tt1628033,Top Gear,8,7.250000000000001,8,8.6,"99,983",92
tt0163507,Whose Line Is It Anyway?,7,7.248000000000002,25,8.5,"37,185",178
tt0056751,Doctor Who,1,7.241860465116284,43,8.4,"32,685",232
tt0115147,The Daily Show,5,7.241772151898744,158,8.4,"41,946",214
tt0056751,Doctor Who,20,7.234782608695651,23,8.4,"32,685",232
tt1513168,Through the Wormhole,6,7.233333333333333,6,8.6,"15,632",115
tt0163507,Whose Line Is It Anyway?,3,7.2325,40,8.5,"37,185",178
tt1795096,Behzat Ç.: Bir Ankara Polisiyesi,2,7.232258064516127,31,8.4,"23,167",213
tt0047708,Alfred Hitchcock Presents,1,7.230769230769231,39,8.5,"12,948",160
tt0458254,The Colbert Report,3,7.225362318840588,138,8.4,"36,598",215
tt0380136,QI,4,7.223076923076922,13,8.6,"27,473",124
tt1628033,Top Gear,5,7.222222222222222,9,8.6,"99,983",92
tt0163507,Whose Line Is It Anyway?,4,7.216129032258066,31,8.5,"37,185",178
tt0458254,The Colbert Report,4,7.20314465408806,159,8.4,"36,598",215
tt0115147,The Daily Show,6,7.194936708860772,158,8.4,"41,946",214
tt0062588,Mister Rogers' Neighborhood,1,7.186363636363637,44,8.6,"5,162",128
tt0115147,The Daily Show,16,7.183870967741943,124,8.4,"41,946",214
tt1628033,Top Gear,4,7.18,10,8.6,"99,983",92
tt0380136,QI,16,7.172222222222223,18,8.6,"27,473",124
tt1628033,Top Gear,3,7.166666666666667,9,8.6,"99,983",92
tt0380136,QI,12,7.166666666666665,18,8.6,"27,473",124
tt6769208,Blue Planet II,1,7.162499999999999,8,9.2,"18,966",8
tt0115147,The Daily Show,7,7.152597402597405,154,8.4,"41,946",214
tt0096697,The Simpsons,14,7.150000000000002,22,8.7,"331,355",65
tt0096697,The Simpsons,13,7.149999999999998,22,8.7,"331,355",65
tt1628033,Top Gear,6,7.145454545454545,11,8.6,"99,983",92
tt1628033,Top Gear,2,7.140000000000001,10,8.6,"99,983",92
tt0056751,Doctor Who,21,7.129166666666667,24,8.4,"32,685",232
tt0096697,The Simpsons,15,7.10909090909091,22,8.7,"331,355",65
tt0056751,Doctor Who,22,7.107692307692307,13,8.4,"32,685",232
tt0115147,The Daily Show,18,7.106329113924055,158,8.4,"41,946",214
tt0380136,QI,9,7.105555555555554,18,8.6,"27,473",124
tt0214341,Dragon Ball Z,2,7.1037037037037045,27,8.7,"100,821",77
tt0214341,Dragon Ball Z,3,7.1000000000000005,7,8.7,"100,821",77
tt5491994,Planet Earth II,1,7.1000000000000005,6,9.5,"69,834",1
tt0094517,Mystery Science Theater 3000,2,7.1,13,8.5,"21,784",150
tt0056751,Doctor Who,23,7.092857142857146,14,8.4,"32,685",232
tt0115147,The Daily Show,14,7.083850931677024,161,8.4,"41,946",214
tt0758745,Friday Night Lights,1,7.059090909090907,22,8.6,"50,820",126
tt0214341,Dragon Ball Z,7,7.057142857142857,14,8.7,"100,821",77
tt1230180,The Angry Video Game Nerd,9,7.049999999999999,30,8.4,"12,993",228
tt0380136,QI,13,7.044444444444445,18,8.6,"27,473",124
tt0877057,Death Note,1,7.032432432432432,37,8.9,"180,417",29
tt0286486,The Shield,4,6.9923076923076914,13,8.6,"65,614",90
tt0096697,The Simpsons,18,6.986363636363637,22,8.7,"331,355",65
tt0163507,Whose Line Is It Anyway?,6,6.970000000000001,10,8.5,"37,185",178
tt0380136,QI,8,6.96875,16,8.6,"27,473",124
tt0096697,The Simpsons,19,6.964999999999999,20,8.7,"331,355",65
tt0096697,The Simpsons,17,6.963636363636365,22,8.7,"331,355",65
tt0096697,The Simpsons,16,6.957142857142858,21,8.7,"331,355",65
tt0092455,Star Trek: The Next Generation,2,6.954545454545453,22,8.6,"86,110",103
tt0096697,The Simpsons,20,6.9523809523809526,21,8.7,"331,355",65
tt0380136,QI,14,6.9333333333333345,18,8.6,"27,473",124
tt0094517,Mystery Science Theater 3000,1,6.922727272727273,22,8.5,"21,784",150
tt0380136,QI,11,6.905555555555556,18,8.6,"27,473",124
tt1628033,Top Gear,1,6.899999999999999,10,8.6,"99,983",92
tt0103359,Batman: The Animated Series,1,6.891666666666669,60,8.9,"74,034",27
tt0214341,Dragon Ball Z,8,6.86153846153846,13,8.7,"100,821",77
tt0115147,The Daily Show,13,6.860000000000004,160,8.4,"41,946",214
tt0096697,The Simpsons,27,6.8590909090909085,22,8.7,"331,355",65
tt0096697,The Simpsons,29,6.857142857142857,21,8.7,"331,355",65
tt0096697,The Simpsons,21,6.856521739130437,23,8.7,"331,355",65
tt0380136,QI,15,6.855555555555557,18,8.6,"27,473",124
tt0120570,From the Earth to the Moon,1,6.841666666666668,12,8.6,"9,531",99
tt0096697,The Simpsons,25,6.840909090909091,22,8.7,"331,355",65
tt0092455,Star Trek: The Next Generation,1,6.839999999999999,25,8.6,"86,110",103
tt0115147,The Daily Show,10,6.833333333333333,159,8.4,"41,946",214
tt0121220,Dragon Ball Z: Doragon bôru zetto,1,6.832499999999994,160,8.7,"57,534",80
tt0115147,The Daily Show,22,6.815950920245399,163,8.4,"41,946",214
tt0353049,Chappelle's Show,2,6.812499999999999,16,8.7,"46,680",74
tt0380136,QI,10,6.811111111111112,18,8.6,"27,473",124
tt0096697,The Simpsons,23,6.809090909090909,22,8.7,"331,355",65
tt0403778,Long Way Round,1,6.785714285714286,7,8.6,"10,708",113
tt0214341,Dragon Ball Z,13,6.7749999999999995,12,8.7,"100,821",77
tt0115147,The Daily Show,15,6.773913043478259,161,8.4,"41,946",214
tt0115147,The Daily Show,8,6.766451612903226,155,8.4,"41,946",214
tt0353049,Chappelle's Show,1,6.764285714285713,14,8.7,"46,680",74
tt0096697,The Simpsons,24,6.750000000000003,22,8.7,"331,355",65
tt0096697,The Simpsons,22,6.749999999999999,22,8.7,"331,355",65
tt0096697,The Simpsons,26,6.7318181818181815,22,8.7,"331,355",65
tt0214341,Dragon Ball Z,4,6.728125000000001,32,8.7,"100,821",77
tt0096697,The Simpsons,28,6.714285714285715,21,8.7,"331,355",65
tt0115147,The Daily Show,21,6.698136645962735,161,8.4,"41,946",214
tt0103359,Batman: The Animated Series,2,6.67,10,8.9,"74,034",27
tt0214341,Dragon Ball Z,6,6.6625000000000005,8,8.7,"100,821",77
tt0214341,Dragon Ball Z,1,6.638461538461541,26,8.7,"100,821",77
tt0115147,The Daily Show,12,6.607246376811592,138,8.4,"41,946",214
tt0103359,Batman: The Animated Series,3,6.529999999999999,10,8.9,"74,034",27
tt0214341,Dragon Ball Z,12,6.469999999999999,10,8.7,"100,821",77
tt0115147,The Daily Show,9,6.441333333333332,75,8.4,"41,946",214
tt0115147,The Daily Show,3,6.4070063694267505,157,8.4,"41,946",214
tt0353049,Chappelle's Show,3,6.366666666666667,3,8.7,"46,680",74
tt0115147,The Daily Show,11,6.363975155279504,161,8.4,"41,946",214
tt0096697,The Simpsons,30,6.363636363636363,22,8.7,"331,355",65
tt0214341,Dragon Ball Z,5,6.3599999999999985,10,8.7,"100,821",77
tt0436992,Doctor Who,11,6.333333333333333,12,8.6,"183,130",125
tt0214341,Dragon Ball Z,14,6.331818181818182,22,8.7,"100,821",77
tt0103359,Batman: The Animated Series,4,6.14,5,8.9,"74,034",27
tt1628033,Top Gear,25,6.099999999999999,6,8.6,"99,983",92
tt0214341,Dragon Ball Z,11,6.093333333333334,15,8.7,"100,821",77
tt0296310,The Blue Planet,1,6.090000000000001,10,8.9,"27,286",30
tt0214341,Dragon Ball Z,9,6.046153846153847,13,8.7,"100,821",77
tt0158417,Mahabharat,1,5.979245283018869,53,8.8,"5,800",44
tt0056751,Doctor Who,24,5.8428571428571425,14,8.4,"32,685",232
tt0115147,The Daily Show,23,5.803184713375795,157,8.4,"41,946",214
tt0214341,Dragon Ball Z,16,5.793749999999998,16,8.7,"100,821",77
tt0121220,Dragon Ball Z: Doragon bôru zetto,2,5.723913043478259,92,8.7,"57,534",80
tt0121220,Dragon Ball Z: Doragon bôru zetto,4,5.723913043478259,92,8.7,"57,534",80
tt1628033,Top Gear,26,5.72,5,8.6,"99,983",92
tt1628033,Top Gear,24,5.585714285714287,7,8.6,"99,983",92
tt0115147,The Daily Show,24,5.546534653465347,101,8.4,"41,946",214
tt2092588,Frozen Planet,1,5.466666666666667,9,8.8,"21,935",33
tt0214341,Dragon Ball Z,10,5.431034482758624,29,8.7,"100,821",77
tt0115147,The Daily Show,2,5.387820512820517,156,8.4,"41,946",214
tt0121220,Dragon Ball Z: Doragon bôru zetto,3,5.297435897435899,39,8.7,"57,534",80
tt0214341,Dragon Ball Z,15,5.281818181818182,22,8.7,"100,821",77
tt0115147,The Daily Show,1,5.145512820512818,156,8.4,"41,946",214
tt1856010,House of Cards,6,4.2,8,8.8,"427,947",54
tt1628033,Top Gear,23,2.2166666666666663,6,8.6,"99,983",92
